# satellite: 38834 DELTA 4 R/B / US
# catalogue: 1 NORAD
# variability: 2 Periodic
# variability_period: 144.187652
# type: 3 R/B Rocket Body
# npoints: 303266
#
# Date Time StdMag Mag Filter Penumbra Distance Phase Channel Track
2014-08-31 21:03:40.804000 2.709 8.63854 Clear 0 21409.987 17.996 5 1897404
2014-08-31 21:03:40.904000 3.12 9.0501 Clear 0 21409.939 17.996 5 1897404
2014-08-31 21:03:41.004000 2.853 8.78313 Clear 0 21409.892 17.997 5 1897404
2014-08-31 21:03:41.104000 2.975 8.90515 Clear 0 21409.845 17.998 5 1897404
2014-08-31 21:03:41.204000 2.679 8.6085 Clear 0 21409.797 17.998 5 1897404
2014-08-31 21:03:41.304000 3.03 8.95962 Clear 0 21409.75 17.999 5 1897404
2014-08-31 21:03:41.404000 2.676 8.60568 Clear 0 21409.703 17.999 5 1897404
2014-08-31 21:03:41.504000 2.844 8.7736 Clear 0 21409.656 18.0 5 1897404
2014-08-31 21:03:41.604000 2.854 8.78405 Clear 0 21409.608 18.001 5 1897404
2014-08-31 21:03:41.704000 3.002 8.93225 Clear 0 21409.561 18.001 5 1897404
2014-08-31 21:03:41.804000 2.678 8.60803 Clear 0 21409.514 18.002 5 1897404
2014-08-31 21:03:41.904000 3.002 8.93162 Clear 0 21409.466 18.003 5 1897404
2014-08-31 21:03:42.004000 2.653 8.58339 Clear 0 21409.419 18.003 5 1897404
2014-08-31 21:03:42.104000 2.762 8.69155 Clear 0 21409.372 18.004 5 1897404
2014-08-31 21:03:42.204000 2.659 8.58846 Clear 0 21409.325 18.005 5 1897404
2014-08-31 21:03:42.304000 2.958 8.88839 Clear 0 21409.277 18.005 5 1897404
2014-08-31 21:03:42.404000 2.8 8.72961 Clear 0 21409.23 18.006 5 1897404
2014-08-31 21:03:42.504000 2.757 8.68665 Clear 0 21409.183 18.006 5 1897404
2014-08-31 21:03:42.604000 2.818 8.74763 Clear 0 21409.135 18.007 5 1897404
2014-08-31 21:03:42.704000 2.641 8.57105 Clear 0 21409.088 18.008 5 1897404
2014-08-31 21:03:42.804000 2.904 8.83362 Clear 0 21409.041 18.008 5 1897404
2014-08-31 21:03:42.904000 3.01 8.93945 Clear 0 21408.994 18.009 5 1897404
2014-08-31 21:03:43.004000 2.749 8.6786 Clear 0 21408.946 18.01 5 1897404
2014-08-31 21:03:43.104000 2.724 8.65413 Clear 0 21408.899 18.01 5 1897404
2014-08-31 21:03:43.204000 2.564 8.49373 Clear 0 21408.852 18.011 5 1897404
2014-08-31 21:03:43.304000 2.898 8.82823 Clear 0 21408.804 18.012 5 1897404
2014-08-31 21:03:43.404000 3.102 9.03236 Clear 0 21408.757 18.012 5 1897404
2014-08-31 21:03:43.504000 2.798 8.72786 Clear 0 21408.71 18.013 5 1897404
2014-08-31 21:03:43.604000 2.75 8.67977 Clear 0 21408.663 18.013 5 1897404
2014-08-31 21:03:43.704000 2.846 8.77634 Clear 0 21408.615 18.014 5 1897404
2014-08-31 21:03:43.804000 2.853 8.78276 Clear 0 21408.568 18.015 5 1897404
2014-08-31 21:03:43.904000 3.013 8.94307 Clear 0 21408.521 18.015 5 1897404
2014-08-31 21:03:44.004000 2.986 8.91612 Clear 0 21408.474 18.016 5 1897404
2014-08-31 21:03:44.104000 2.658 8.58769 Clear 0 21408.426 18.017 5 1897404
2014-08-31 21:03:44.204000 2.776 8.70586 Clear 0 21408.379 18.017 5 1897404
2014-08-31 21:03:44.304000 2.999 8.9293 Clear 0 21408.332 18.018 5 1897404
2014-08-31 21:03:44.404000 2.964 8.89429 Clear 0 21408.285 18.019 5 1897404
2014-08-31 21:03:44.504000 2.966 8.89633 Clear 0 21408.237 18.019 5 1897404
2014-08-31 21:03:44.604000 3.176 9.10561 Clear 0 21408.19 18.02 5 1897404
2014-08-31 21:03:44.704000 2.923 8.85327 Clear 0 21408.143 18.02 5 1897404
2014-08-31 21:03:44.804000 3.174 9.10388 Clear 0 21408.095 18.021 5 1897404
2014-08-31 21:03:44.904000 3.108 9.0384 Clear 0 21408.048 18.022 5 1897404
2014-08-31 21:03:45.004000 3.464 9.39363 Clear 0 21408.001 18.022 5 1897404
2014-08-31 21:03:45.104000 3.321 9.25053 Clear 0 21407.954 18.023 5 1897404
2014-08-31 21:03:45.204000 3.569 9.49855 Clear 0 21407.906 18.024 5 1897404
2014-08-31 21:03:45.304000 3.284 9.21409 Clear 0 21407.859 18.024 5 1897404
2014-08-31 21:03:45.404000 3.841 9.77131 Clear 0 21407.812 18.025 5 1897404
2014-08-31 21:03:45.504000 2.957 8.88677 Clear 0 21407.765 18.026 5 1897404
2014-08-31 21:03:45.604000 3.132 9.06193 Clear 0 21407.717 18.026 5 1897404
2014-08-31 21:03:45.704000 3.232 9.16227 Clear 0 21407.67 18.027 5 1897404
2014-08-31 21:03:45.804000 3.168 9.09796 Clear 0 21407.623 18.027 5 1897404
2014-08-31 21:03:45.904000 3.354 9.28414 Clear 0 21407.576 18.028 5 1897404
2014-08-31 21:03:46.004000 3.246 9.17566 Clear 0 21407.528 18.029 5 1897404
2014-08-31 21:03:46.104000 3.0 8.93035 Clear 0 21407.481 18.029 5 1897404
2014-08-31 21:03:46.204000 3.307 9.23648 Clear 0 21407.434 18.03 5 1897404
2014-08-31 21:03:46.304000 2.998 8.92825 Clear 0 21407.387 18.031 5 1897404
2014-08-31 21:03:46.404000 2.813 8.74336 Clear 0 21407.34 18.031 5 1897404
2014-08-31 21:03:46.504000 3.179 9.10883 Clear 0 21407.292 18.032 5 1897404
2014-08-31 21:03:46.604000 3.313 9.24292 Clear 0 21407.245 18.033 5 1897404
2014-08-31 21:03:46.704000 2.963 8.89266 Clear 0 21407.198 18.033 5 1897404
2014-08-31 21:03:46.804000 2.992 8.92196 Clear 0 21407.151 18.034 5 1897404
2014-08-31 21:03:46.904000 3.35 9.28036 Clear 0 21407.103 18.034 5 1897404
2014-08-31 21:03:47.004000 2.893 8.82249 Clear 0 21407.056 18.035 5 1897404
2014-08-31 21:03:47.104000 2.987 8.91695 Clear 0 21407.009 18.036 5 1897404
2014-08-31 21:03:47.204000 3.156 9.08549 Clear 0 21406.962 18.036 5 1897404
2014-08-31 21:03:47.304000 2.719 8.64891 Clear 0 21406.914 18.037 5 1897404
2014-08-31 21:03:47.404000 3.22 9.14982 Clear 0 21406.867 18.038 5 1897404
2014-08-31 21:03:47.504000 2.852 8.78147 Clear 0 21406.82 18.038 5 1897404
2014-08-31 21:03:47.604000 2.54 8.46986 Clear 0 21406.773 18.039 5 1897404
2014-08-31 21:03:47.704000 3.047 8.9773 Clear 0 21406.725 18.04 5 1897404
2014-08-31 21:03:47.804000 3.01 8.93967 Clear 0 21406.678 18.04 5 1897404
2014-08-31 21:03:47.904000 3.158 9.08841 Clear 0 21406.631 18.041 5 1897404
2014-08-31 21:03:48.004000 3.24 9.17039 Clear 0 21406.584 18.041 5 1897404
2014-08-31 21:03:48.104000 2.798 8.72838 Clear 0 21406.537 18.042 5 1897404
2014-08-31 21:03:48.204000 2.965 8.8949 Clear 0 21406.489 18.043 5 1897404
2014-08-31 21:03:48.304000 3.347 9.27716 Clear 0 21406.442 18.043 5 1897404
2014-08-31 21:03:48.404000 3.051 8.98127 Clear 0 21406.395 18.044 5 1897404
2014-08-31 21:03:48.504000 2.946 8.87609 Clear 0 21406.348 18.045 5 1897404
2014-08-31 21:03:48.604000 2.747 8.67726 Clear 0 21406.301 18.045 5 1897404
2014-08-31 21:03:48.704000 2.709 8.6387 Clear 0 21406.253 18.046 5 1897404
2014-08-31 21:03:48.804000 3.044 8.97378 Clear 0 21406.206 18.047 5 1897404
2014-08-31 21:03:48.904000 3.471 9.40107 Clear 0 21406.159 18.047 5 1897404
2014-08-31 21:03:49.004000 3.029 8.95919 Clear 0 21406.112 18.048 5 1897404
2014-08-31 21:03:49.104000 3.554 9.48373 Clear 0 21406.064 18.048 5 1897404
2014-08-31 21:03:49.204000 3.217 9.14673 Clear 0 21406.017 18.049 5 1897404
2014-08-31 21:03:49.304000 3.319 9.24912 Clear 0 21405.97 18.05 5 1897404
2014-08-31 21:03:49.404000 3.47 9.40043 Clear 0 21405.923 18.05 5 1897404
2014-08-31 21:03:49.604000 3.145 9.07509 Clear 0 21405.828 18.052 5 1897404
2014-08-31 21:03:49.704000 3.02 8.94987 Clear 0 21405.781 18.052 5 1897404
2014-08-31 21:03:49.804000 3.268 9.19837 Clear 0 21405.734 18.053 5 1897404
2014-08-31 21:03:49.904000 3.508 9.4379 Clear 0 21405.687 18.054 5 1897404
2014-08-31 21:03:50.004000 3.406 9.33627 Clear 0 21405.64 18.054 5 1897404
2014-08-31 21:03:50.104000 3.135 9.0645 Clear 0 21405.592 18.055 5 1897404
2014-08-31 21:03:50.204000 2.816 8.74552 Clear 0 21405.545 18.055 5 1897404
2014-08-31 21:03:50.304000 3.264 9.19405 Clear 0 21405.498 18.056 5 1897404
2014-08-31 21:03:50.404000 3.328 9.25782 Clear 0 21405.451 18.057 5 1897404
2014-08-31 21:03:50.504000 3.907 9.83688 Clear 0 21405.404 18.057 5 1897404
2014-08-31 21:03:50.604000 3.483 9.41258 Clear 0 21405.356 18.058 5 1897404
2014-08-31 21:03:50.704000 3.489 9.41852 Clear 0 21405.309 18.059 5 1897404
2014-08-31 21:03:50.804000 3.009 8.93918 Clear 0 21405.262 18.059 5 1897404
2014-08-31 21:03:50.904000 3.312 9.24166 Clear 0 21405.215 18.06 5 1897404
2014-08-31 21:03:51.004000 3.49 9.41985 Clear 0 21405.168 18.061 5 1897404
2014-08-31 21:03:51.104000 4.395 10.3251 Clear 0 21405.12 18.061 5 1897404
2014-08-31 21:03:51.204000 4.185 10.1153 Clear 0 21405.073 18.062 5 1897404
2014-08-31 21:03:51.304000 3.822 9.75166 Clear 0 21405.026 18.063 5 1897404
2014-08-31 21:03:51.504000 3.543 9.47285 Clear 0 21404.932 18.064 5 1897404
2014-08-31 21:03:51.604000 3.502 9.43219 Clear 0 21404.885 18.064 5 1897404
2014-08-31 21:03:51.704000 3.568 9.49786 Clear 0 21404.837 18.065 5 1897404
2014-08-31 21:03:51.804000 3.704 9.63359 Clear 0 21404.79 18.066 5 1897404
2014-08-31 21:03:51.904000 3.509 9.43925 Clear 0 21404.743 18.066 5 1897404
2014-08-31 21:03:52.004000 3.418 9.34769 Clear 0 21404.696 18.067 5 1897404
2014-08-31 21:03:52.104000 4.043 9.97267 Clear 0 21404.649 18.068 5 1897404
2014-08-31 21:03:52.204000 3.518 9.44807 Clear 0 21404.601 18.068 5 1897404
2014-08-31 21:03:52.304000 3.719 9.64863 Clear 0 21404.554 18.069 5 1897404
2014-08-31 21:03:52.404000 3.57 9.50036 Clear 0 21404.507 18.07 5 1897404
2014-08-31 21:03:52.604000 4.062 9.9916 Clear 0 21404.413 18.071 5 1897404
2014-08-31 21:03:52.804000 3.699 9.62875 Clear 0 21404.318 18.072 5 1897404
2014-08-31 21:03:52.904000 3.39 9.31952 Clear 0 21404.271 18.073 5 1897404
2014-08-31 21:03:53.504000 3.745 9.67516 Clear 0 21403.988 18.077 5 1897404
2014-08-31 21:03:53.704000 3.117 9.04696 Clear 0 21403.894 18.078 5 1897404
2014-08-31 21:03:53.804000 3.56 9.49041 Clear 0 21403.847 18.078 5 1897404
2014-08-31 21:03:53.904000 3.191 9.12116 Clear 0 21403.8 18.079 5 1897404
2014-08-31 21:03:54.504000 3.431 9.36049 Clear 0 21403.517 18.083 5 1897404
2014-08-31 21:03:54.604000 3.107 9.0369 Clear 0 21403.469 18.084 5 1897404
2014-08-31 21:03:54.704000 3.653 9.58309 Clear 0 21403.422 18.084 5 1897404
2014-08-31 21:03:54.904000 3.889 9.819 Clear 0 21403.328 18.086 5 1897404
2014-08-31 21:03:55.104000 3.966 9.89594 Clear 0 21403.234 18.087 5 1897404
2014-08-31 21:03:55.304000 3.527 9.4573 Clear 0 21403.139 18.088 5 1897404
2014-08-31 21:03:55.404000 4.085 10.0149 Clear 0 21403.092 18.089 5 1897404
2014-08-31 21:03:55.504000 3.324 9.25355 Clear 0 21403.045 18.089 5 1897404
2014-08-31 21:03:55.604000 4.452 10.3816 Clear 0 21402.998 18.09 5 1897404
2014-08-31 21:03:55.704000 4.189 10.119 Clear 0 21402.951 18.091 5 1897404
2014-08-31 21:03:55.804000 4.188 10.1178 Clear 0 21402.904 18.091 5 1897404
2014-08-31 21:03:55.904000 3.463 9.39332 Clear 0 21402.857 18.092 5 1897404
2014-08-31 21:03:56.004000 3.973 9.90265 Clear 0 21402.809 18.093 5 1897404
2014-08-31 21:03:56.104000 3.135 9.06474 Clear 0 21402.762 18.093 5 1897404
2014-08-31 21:03:56.204000 3.662 9.59199 Clear 0 21402.715 18.094 5 1897404
2014-08-31 21:03:56.304000 4.354 10.2839 Clear 0 21402.668 18.094 5 1897404
2014-08-31 21:03:56.404000 3.472 9.40176 Clear 0 21402.621 18.095 5 1897404
2014-08-31 21:03:56.704000 3.454 9.38397 Clear 0 21402.48 18.097 5 1897404
2014-08-31 21:03:56.904000 3.979 9.90888 Clear 0 21402.385 18.098 5 1897404
2014-08-31 21:03:57.004000 3.555 9.48476 Clear 0 21402.338 18.099 5 1897404
2014-08-31 21:03:57.104000 3.901 9.83057 Clear 0 21402.291 18.1 5 1897404
2014-08-31 21:03:57.204000 4.212 10.1407 Clear 0 21402.244 18.1 5 1897404
2014-08-31 21:03:57.304000 4.239 10.1675 Clear 0 21402.197 18.101 5 1897404
2014-08-31 21:03:57.704000 4.153 10.0818 Clear 0 21402.008 18.103 5 1897404
2014-08-31 21:03:57.804000 3.342 9.27133 Clear 0 21401.961 18.104 5 1897404
2014-08-31 21:03:57.904000 4.339 10.2678 Clear 0 21401.914 18.105 5 1897404
2014-08-31 21:03:58.004000 3.985 9.9141 Clear 0 21401.867 18.105 5 1897404
2014-08-31 21:03:58.104000 3.679 9.60844 Clear 0 21401.82 18.106 5 1897404
2014-08-31 21:03:58.504000 3.687 9.61636 Clear 0 21401.631 18.109 5 1897404
2014-08-31 21:03:59.504000 3.891 9.81948 Clear 0 21401.16 18.115 5 1897404
2014-08-31 21:04:00.204000 3.898 9.82716 Clear 0 21400.831 18.119 5 1897404
2014-08-31 21:04:00.504000 3.433 9.36231 Clear 0 21400.689 18.121 5 1897404
2014-08-31 21:04:00.804000 3.905 9.83389 Clear 0 21400.548 18.123 5 1897404
2014-08-31 21:04:01.004000 3.942 9.87117 Clear 0 21400.454 18.125 5 1897404
2014-08-31 21:04:01.304000 3.686 9.61531 Clear 0 21400.313 18.126 5 1897404
2014-08-31 21:04:01.604000 3.712 9.64085 Clear 0 21400.172 18.128 5 1897404
2014-08-31 21:04:01.804000 4.162 10.0905 Clear 0 21400.077 18.13 5 1897404
2014-08-31 21:04:02.104000 4.373 10.302 Clear 0 21399.936 18.132 5 1897404
2014-08-31 21:04:02.304000 4.32 10.2492 Clear 0 21399.842 18.133 5 1897404
2014-08-31 21:04:02.604000 3.844 9.77294 Clear 0 21399.701 18.135 5 1897404
2014-08-31 21:04:02.804000 3.948 9.87717 Clear 0 21399.607 18.136 5 1897404
2014-08-31 21:04:03.304000 4.399 10.3275 Clear 0 21399.371 18.139 5 1897404
2014-08-31 21:04:03.904000 4.007 9.93594 Clear 0 21399.089 18.143 5 1897404
2014-08-31 21:04:04.004000 3.774 9.70318 Clear 0 21399.042 18.144 5 1897404
2014-08-31 21:04:04.205000 4.204 10.1328 Clear 0 21398.947 18.145 5 1897404
2014-08-31 21:04:04.305000 3.652 9.58113 Clear 0 21398.9 18.146 5 1897404
2014-08-31 21:04:04.405000 3.666 9.59537 Clear 0 21398.853 18.146 5 1897404
2014-08-31 21:04:04.505000 3.885 9.81429 Clear 0 21398.806 18.147 5 1897404
2014-08-31 21:04:04.605000 3.678 9.60744 Clear 0 21398.759 18.148 5 1897404
2014-08-31 21:04:04.705000 3.422 9.35111 Clear 0 21398.712 18.148 5 1897404
2014-08-31 21:04:04.905000 3.595 9.5238 Clear 0 21398.618 18.15 5 1897404
2014-08-31 21:04:05.105000 3.885 9.81382 Clear 0 21398.524 18.151 5 1897404
2014-08-31 21:04:05.505000 4.277 10.2063 Clear 0 21398.336 18.153 5 1897404
2014-08-31 21:04:05.605000 3.61 9.53914 Clear 0 21398.289 18.154 5 1897404
2014-08-31 21:04:05.705000 3.461 9.38986 Clear 0 21398.242 18.155 5 1897404
2014-08-31 21:04:06.305000 3.769 9.69763 Clear 0 21397.96 18.159 5 1897404
2014-08-31 21:04:06.405000 3.519 9.44815 Clear 0 21397.913 18.159 5 1897404
2014-08-31 21:04:06.605000 3.993 9.92173 Clear 0 21397.819 18.161 5 1897404
2014-08-31 21:04:06.705000 3.371 9.29973 Clear 0 21397.772 18.161 5 1897404
2014-08-31 21:04:06.805000 3.779 9.70832 Clear 0 21397.725 18.162 5 1897404
2014-08-31 21:04:06.905000 3.769 9.69763 Clear 0 21397.678 18.162 5 1897404
2014-08-31 21:04:07.005000 3.971 9.89999 Clear 0 21397.631 18.163 5 1897404
2014-08-31 21:04:07.105000 4.164 10.0929 Clear 0 21397.584 18.164 5 1897404
2014-08-31 21:04:07.205000 4.142 10.0711 Clear 0 21397.537 18.164 5 1897404
2014-08-31 21:04:07.305000 3.924 9.85335 Clear 0 21397.489 18.165 5 1897404
2014-08-31 21:04:07.505000 3.443 9.37204 Clear 0 21397.395 18.166 5 1897404
2014-08-31 21:04:07.605000 3.77 9.69849 Clear 0 21397.348 18.167 5 1897404
2014-08-31 21:04:07.705000 4.226 10.1552 Clear 0 21397.301 18.168 5 1897404
2014-08-31 21:04:07.805000 4.214 10.143 Clear 0 21397.254 18.168 5 1897404
2014-08-31 21:04:07.905000 3.195 9.12402 Clear 0 21397.207 18.169 5 1897404
2014-08-31 21:04:08.005000 3.483 9.41156 Clear 0 21397.16 18.17 5 1897404
2014-08-31 21:04:08.105000 3.182 9.11128 Clear 0 21397.113 18.17 5 1897404
2014-08-31 21:04:08.205000 3.651 9.58037 Clear 0 21397.066 18.171 5 1897404
2014-08-31 21:04:08.305000 3.184 9.11327 Clear 0 21397.019 18.171 5 1897404
2014-08-31 21:04:08.405000 3.248 9.1765 Clear 0 21396.972 18.172 5 1897404
2014-08-31 21:04:08.505000 2.969 8.89821 Clear 0 21396.925 18.173 5 1897404
2014-08-31 21:04:08.605000 3.728 9.65672 Clear 0 21396.878 18.173 5 1897404
2014-08-31 21:04:08.705000 3.68 9.60862 Clear 0 21396.831 18.174 5 1897404
2014-08-31 21:04:08.805000 3.328 9.25718 Clear 0 21396.784 18.175 5 1897404
2014-08-31 21:04:08.905000 3.019 8.94812 Clear 0 21396.737 18.175 5 1897404
2014-08-31 21:04:09.005000 3.347 9.27637 Clear 0 21396.69 18.176 5 1897404
2014-08-31 21:04:09.305000 3.783 9.7122 Clear 0 21396.549 18.178 5 1897404
2014-08-31 21:04:09.405000 3.479 9.40829 Clear 0 21396.502 18.179 5 1897404
2014-08-31 21:04:09.505000 3.782 9.71134 Clear 0 21396.455 18.179 5 1897404
2014-08-31 21:04:09.605000 3.153 9.08189 Clear 0 21396.408 18.18 5 1897404
2014-08-31 21:04:09.805000 3.756 9.68535 Clear 0 21396.314 18.181 5 1897404
2014-08-31 21:04:09.905000 4.151 10.08 Clear 0 21396.267 18.182 5 1897404
2014-08-31 21:04:10.105000 3.285 9.21407 Clear 0 21396.174 18.183 5 1897404
2014-08-31 21:04:10.205000 3.716 9.64463 Clear 0 21396.127 18.184 5 1897404
2014-08-31 21:04:10.305000 3.664 9.5926 Clear 0 21396.08 18.184 5 1897404
2014-08-31 21:04:10.405000 3.504 9.43253 Clear 0 21396.033 18.185 5 1897404
2014-08-31 21:04:10.505000 3.297 9.22637 Clear 0 21395.986 18.186 5 1897404
2014-08-31 21:04:10.705000 3.389 9.31843 Clear 0 21395.892 18.187 5 1897404
2014-08-31 21:04:10.805000 3.12 9.0491 Clear 0 21395.845 18.188 5 1897404
2014-08-31 21:04:11.205000 3.398 9.32654 Clear 0 21395.657 18.19 5 1897404
2014-08-31 21:04:11.405000 3.469 9.39819 Clear 0 21395.563 18.191 5 1897404
2014-08-31 21:04:11.505000 3.439 9.36802 Clear 0 21395.516 18.192 5 1897404
2014-08-31 21:04:11.605000 3.246 9.17507 Clear 0 21395.469 18.193 5 1897404
2014-08-31 21:04:11.705000 3.245 9.17402 Clear 0 21395.422 18.193 5 1897404
2014-08-31 21:04:11.805000 3.509 9.4382 Clear 0 21395.375 18.194 5 1897404
2014-08-31 21:04:11.905000 3.259 9.18774 Clear 0 21395.328 18.195 5 1897404
2014-08-31 21:04:12.005000 3.146 9.07512 Clear 0 21395.281 18.195 5 1897404
2014-08-31 21:04:12.105000 3.045 8.97393 Clear 0 21395.234 18.196 5 1897404
2014-08-31 21:04:12.205000 2.822 8.75082 Clear 0 21395.187 18.197 5 1897404
2014-08-31 21:04:12.305000 2.818 8.74657 Clear 0 21395.14 18.197 5 1897404
2014-08-31 21:04:12.405000 3.147 9.0756 Clear 0 21395.093 18.198 5 1897404
2014-08-31 21:04:12.505000 2.769 8.69775 Clear 0 21395.046 18.198 5 1897404
2014-08-31 21:04:12.605000 3.025 8.95383 Clear 0 21394.999 18.199 5 1897404
2014-08-31 21:04:12.705000 3.018 8.94678 Clear 0 21394.952 18.2 5 1897404
2014-08-31 21:04:12.805000 2.893 8.82226 Clear 0 21394.905 18.2 5 1897404
2014-08-31 21:04:12.905000 3.018 8.94678 Clear 0 21394.858 18.201 5 1897404
2014-08-31 21:04:13.005000 3.519 9.44759 Clear 0 21394.811 18.202 5 1897404
2014-08-31 21:04:13.105000 3.05 8.97852 Clear 0 21394.764 18.202 5 1897404
2014-08-31 21:04:13.205000 2.949 8.87834 Clear 0 21394.718 18.203 5 1897404
2014-08-31 21:04:13.305000 3.114 9.04258 Clear 0 21394.671 18.204 5 1897404
2014-08-31 21:04:13.405000 3.008 8.93704 Clear 0 21394.624 18.204 5 1897404
2014-08-31 21:04:13.505000 2.917 8.84625 Clear 0 21394.577 18.205 5 1897404
2014-08-31 21:04:13.605000 2.859 8.78789 Clear 0 21394.53 18.206 5 1897404
2014-08-31 21:04:13.705000 2.882 8.81093 Clear 0 21394.483 18.206 5 1897404
2014-08-31 21:04:13.805000 2.851 8.78001 Clear 0 21394.436 18.207 5 1897404
2014-08-31 21:04:13.905000 2.745 8.6743 Clear 0 21394.389 18.208 5 1897404
2014-08-31 21:04:14.005000 3.04 8.96935 Clear 0 21394.342 18.208 5 1897404
2014-08-31 21:04:14.105000 2.938 8.86701 Clear 0 21394.295 18.209 5 1897404
2014-08-31 21:04:14.205000 3.021 8.95019 Clear 0 21394.248 18.209 5 1897404
2014-08-31 21:04:14.305000 3.498 9.42723 Clear 0 21394.201 18.21 5 1897404
2014-08-31 21:04:14.405000 3.668 9.59684 Clear 0 21394.154 18.211 5 1897404
2014-08-31 21:04:14.505000 3.237 9.16593 Clear 0 21394.107 18.211 5 1897404
2014-08-31 21:04:14.605000 3.491 9.41965 Clear 0 21394.06 18.212 5 1897404
2014-08-31 21:04:14.805000 3.355 9.28397 Clear 0 21393.966 18.213 5 1897404
2014-08-31 21:04:14.905000 3.56 9.48879 Clear 0 21393.92 18.214 5 1897404
2014-08-31 21:04:15.005000 3.138 9.06677 Clear 0 21393.873 18.215 5 1897404
2014-08-31 21:04:15.105000 3.878 9.80715 Clear 0 21393.826 18.215 5 1897404
2014-08-31 21:04:15.205000 3.468 9.39722 Clear 0 21393.779 18.216 5 1897404
2014-08-31 21:04:15.305000 3.479 9.40789 Clear 0 21393.732 18.217 5 1897404
2014-08-31 21:04:15.405000 3.501 9.42955 Clear 0 21393.685 18.217 5 1897404
2014-08-31 21:04:15.505000 3.233 9.16151 Clear 0 21393.638 18.218 5 1897404
2014-08-31 21:04:15.605000 3.612 9.54111 Clear 0 21393.591 18.218 5 1897404
2014-08-31 21:04:16.305000 3.453 9.38221 Clear 0 21393.263 18.223 5 1897404
2014-08-31 21:04:16.405000 3.823 9.75187 Clear 0 21393.216 18.224 5 1897404
2014-08-31 21:04:16.505000 4.142 10.071 Clear 0 21393.169 18.224 5 1897404
2014-08-31 21:04:16.605000 3.368 9.2968 Clear 0 21393.122 18.225 5 1897404
2014-08-31 21:04:16.705000 4.015 9.94431 Clear 0 21393.075 18.226 5 1897404
2014-08-31 21:04:16.805000 3.827 9.75589 Clear 0 21393.028 18.226 5 1897404
2014-08-31 21:04:16.905000 3.643 9.57201 Clear 0 21392.981 18.227 5 1897404
2014-08-31 21:04:17.005000 3.817 9.74566 Clear 0 21392.934 18.228 5 1897404
2014-08-31 21:04:17.105000 4.243 10.1716 Clear 0 21392.887 18.228 5 1897404
2014-08-31 21:04:17.405000 3.61 9.53891 Clear 0 21392.747 18.23 5 1897404
2014-08-31 21:04:17.505000 3.707 9.63578 Clear 0 21392.7 18.231 5 1897404
2014-08-31 21:04:17.605000 3.617 9.54626 Clear 0 21392.653 18.231 5 1897404
2014-08-31 21:04:17.705000 3.445 9.37399 Clear 0 21392.606 18.232 5 1897404
2014-08-31 21:04:17.805000 2.945 8.87355 Clear 0 21392.559 18.233 5 1897404
2014-08-31 21:04:17.905000 3.479 9.40757 Clear 0 21392.512 18.233 5 1897404
2014-08-31 21:04:18.105000 3.085 9.01346 Clear 0 21392.418 18.235 5 1897404
2014-08-31 21:04:18.205000 4.029 9.95768 Clear 0 21392.371 18.235 5 1897404
2014-08-31 21:04:18.305000 3.213 9.14149 Clear 0 21392.324 18.236 5 1897404
2014-08-31 21:04:18.405000 3.635 9.56374 Clear 0 21392.278 18.237 5 1897404
2014-08-31 21:04:18.505000 3.529 9.45842 Clear 0 21392.231 18.237 5 1897404
2014-08-31 21:04:18.605000 3.774 9.70309 Clear 0 21392.184 18.238 5 1897404
2014-08-31 21:04:18.705000 3.606 9.53452 Clear 0 21392.137 18.239 5 1897404
2014-08-31 21:04:18.805000 3.642 9.57088 Clear 0 21392.09 18.239 5 1897404
2014-08-31 21:04:18.905000 3.068 8.99685 Clear 0 21392.043 18.24 5 1897404
2014-08-31 21:04:19.005000 3.143 9.07177 Clear 0 21391.996 18.24 5 1897404
2014-08-31 21:04:19.105000 3.357 9.28571 Clear 0 21391.949 18.241 5 1897404
2014-08-31 21:04:19.205000 3.126 9.05449 Clear 0 21391.902 18.242 5 1897404
2014-08-31 21:04:19.305000 3.379 9.30801 Clear 0 21391.856 18.242 5 1897404
2014-08-31 21:04:19.405000 3.872 9.80108 Clear 0 21391.809 18.243 5 1897404
2014-08-31 21:04:19.505000 3.664 9.59337 Clear 0 21391.762 18.244 5 1897404
2014-08-31 21:04:19.705000 3.414 9.34334 Clear 0 21391.668 18.245 5 1897404
2014-08-31 21:04:19.805000 3.518 9.44656 Clear 0 21391.621 18.246 5 1897404
2014-08-31 21:04:19.905000 3.632 9.56103 Clear 0 21391.574 18.246 5 1897404
2014-08-31 21:04:20.005000 2.881 8.80946 Clear 0 21391.527 18.247 5 1897404
2014-08-31 21:04:20.105000 3.185 9.11377 Clear 0 21391.48 18.248 5 1897404
2014-08-31 21:04:20.205000 3.387 9.31613 Clear 0 21391.434 18.248 5 1897404
2014-08-31 21:04:20.305000 2.964 8.89337 Clear 0 21391.387 18.249 5 1897404
2014-08-31 21:04:20.405000 3.258 9.18681 Clear 0 21391.34 18.25 5 1897404
2014-08-31 21:04:20.505000 3.182 9.11077 Clear 0 21391.293 18.25 5 1897404
2014-08-31 21:04:20.705000 3.144 9.07298 Clear 0 21391.199 18.251 5 1897404
2014-08-31 21:04:20.805000 3.497 9.42598 Clear 0 21391.152 18.252 5 1897404
2014-08-31 21:04:20.905000 3.462 9.39048 Clear 0 21391.105 18.253 5 1897404
